ms,epoch,path,bytes
63,1790376283087,HpDrvPre.sys,19128
63,1790376283134,CAPTURED_HpDrvPre.sys,19128
63,1790376283134,HpDrvTestDrv.sys,19128
63,1790376283149,SYS32_Hardware,900
63,1790376283149,SYS32_Hardware.exe,32671232
63,1790376283165,SYS32_Hardware.ini,363
693,1790376283681,HpDrvPre.sys,19128
693,1790376283681,HpDrvTestDrv.sys,19128
693,1790376283696,SYS32_Hardware,900
693,1790376283696,SYS32_Hardware.exe,32671232
693,1790376283696,SYS32_Hardware.ini,363
1225,1790376284212,HpDrvPre.sys,19128
1225,1790376284212,HpDrvTestDrv.sys,19128
1225,1790376284212,SYS32_Hardware,900
1225,1790376284228,SYS32_Hardware.exe,32671232
1225,1790376284228,SYS32_Hardware.ini,363
1740,1790376284728,HpDrvPre.sys,19128
1740,1790376284728,HpDrvTestDrv.sys,19128
1740,1790376284743,SYS32_Hardware,900
1740,1790376284743,SYS32_Hardware.exe,32671232
1740,1790376284743,SYS32_Hardware.ini,363
2272,1790376285259,HpDrvPre.sys,19128
2272,1790376285259,HpDrvTestDrv.sys,19128
2272,1790376285259,SYS32_Hardware,900
2272,1790376285274,SYS32_Hardware.exe,32671232
2272,1790376285274,SYS32_Hardware.ini,363
2819,1790376285806,HpDrvPre.sys,19128
2819,1790376285806,HpDrvTestDrv.sys,19128
2819,1790376285821,SYS32_Hardware,900
2819,1790376285821,SYS32_Hardware.exe,32671232
2819,1790376285837,SYS32_Hardware.ini,363
3350,1790376286337,HpDrvPre.sys,19128
3350,1790376286337,HpDrvTestDrv.sys,19128
3350,1790376286337,SYS32_Hardware,900
3350,1790376286353,SYS32_Hardware.exe,32671232
3350,1790376286353,SYS32_Hardware.ini,363
3881,1790376286868,HpDrvPre.sys,19128
3881,1790376286868,HpDrvTestDrv.sys,19128
3881,1790376286868,SYS32_Hardware,900
3881,1790376286884,SYS32_Hardware.exe,32671232
3881,1790376286884,SYS32_Hardware.ini,363
4412,1790376287399,HpDrvPre.sys,19128
4412,1790376287399,HpDrvTestDrv.sys,19128
