ms,epoch,path,bytes
63,1790408307064,bb3a785178f443fda931098a5a9a306b.db.ses,53
63,1790408307095,CAPTURED_bb3a785178f443fda931098a5a9a306b.db.ses,53
63,1790408307095,FXSAPIDebugLogFile.txt,0
63,1790408307111,FXSTIFFDebugLogFile.txt,0
63,1790408307111,MpCmdRun-13-421CFC91-A93E-42AB-A35C-F06F127FCC44.lock,0
63,1790408307127,MpCmdRun-13-53C9D589-6B66-4F30-9BAB-9A0193B0BAFC.lock,0
63,1790408307127,MpCmdRun.log,18092
63,1790408307142,CAPTURED_MpCmdRun.log,18092
63,1790408307142,MpSigStub.log,97512
63,1790408307158,CAPTURED_MpSigStub.log,97512
63,1790408307158,msedge_installer.log,68015
63,1790408307174,CAPTURED_msedge_installer.log,68015
63,1790408307174,skin.zip,231625
63,1790408307205,CAPTURED_skin.zip,231625
63,1790408307205,SYS32_Hardware.exe,32671232
894,1790408307845,bb3a785178f443fda931098a5a9a306b.db.ses,53
894,1790408307845,FXSAPIDebugLogFile.txt,0
894,1790408307845,FXSTIFFDebugLogFile.txt,0
894,1790408307861,MpCmdRun-13-421CFC91-A93E-42AB-A35C-F06F127FCC44.lock,0
894,1790408307861,MpCmdRun-13-53C9D589-6B66-4F30-9BAB-9A0193B0BAFC.lock,0
894,1790408307877,MpCmdRun.log,18092
894,1790408307877,MpSigStub.log,97512
894,1790408307892,msedge_installer.log,68015
894,1790408307892,skin.zip,231625
894,1790408307908,SYS32_Hardware.exe,32671232
1503,1790408308455,bb3a785178f443fda931098a5a9a306b.db.ses,53
1503,1790408308455,FXSAPIDebugLogFile.txt,0
1503,1790408308455,FXSTIFFDebugLogFile.txt,0
1503,1790408308470,MpCmdRun-13-421CFC91-A93E-42AB-A35C-F06F127FCC44.lock,0
1503,1790408308470,MpCmdRun-13-53C9D589-6B66-4F30-9BAB-9A0193B0BAFC.lock,0
1503,1790408308486,MpCmdRun.log,18092
1503,1790408308486,MpSigStub.log,97512
1503,1790408308486,msedge_installer.log,68015
1503,1790408308502,skin.zip,231625
1503,1790408308502,SYS32_Hardware.exe,32671232
2066,1790408309017,bb3a785178f443fda931098a5a9a306b.db.ses,53
2066,1790408309017,FXSAPIDebugLogFile.txt,0
2066,1790408309017,FXSTIFFDebugLogFile.txt,0
2066,1790408309033,MpCmdRun-13-421CFC91-A93E-42AB-A35C-F06F127FCC44.lock,0
2066,1790408309033,MpCmdRun-13-53C9D589-6B66-4F30-9BAB-9A0193B0BAFC.lock,0
2066,1790408309033,MpCmdRun.log,18092
2066,1790408309049,MpSigStub.log,97512
2066,1790408309049,msedge_installer.log,68015
2066,1790408309049,skin.zip,231625
2066,1790408309064,SYS32_Hardware.exe,32671232
2644,1790408309595,bb3a785178f443fda931098a5a9a306b.db.ses,53
2644,1790408309595,FXSAPIDebugLogFile.txt,0
2644,1790408309595,FXSTIFFDebugLogFile.txt,0
2644,1790408309611,MpCmdRun-13-421CFC91-A93E-42AB-A35C-F06F127FCC44.lock,0
2644,1790408309611,MpCmdRun-13-53C9D589-6B66-4F30-9BAB-9A0193B0BAFC.lock,0
2644,1790408309611,MpCmdRun.log,18092
2644,1790408309627,MpSigStub.log,97512
2644,1790408309627,msedge_installer.log,68015
2644,1790408309627,skin.zip,231625
2644,1790408309642,SYS32_Hardware.exe,32671232
3191,1790408310142,bb3a785178f443fda931098a5a9a306b.db.ses,53
3191,1790408310142,FXSAPIDebugLogFile.txt,0
3191,1790408310158,FXSTIFFDebugLogFile.txt,0
3191,1790408310174,MpCmdRun-13-421CFC91-A93E-42AB-A35C-F06F127FCC44.lock,0
3191,1790408310189,MpCmdRun-13-53C9D589-6B66-4F30-9BAB-9A0193B0BAFC.lock,0
3191,1790408310189,MpCmdRun.log,18092
3191,1790408310205,MpSigStub.log,97512
3191,1790408310220,msedge_installer.log,68015
3191,1790408310220,skin.zip,231625
3191,1790408310236,SYS32_Hardware.exe,32671232
3800,1790408310752,bb3a785178f443fda931098a5a9a306b.db.ses,53
3800,1790408310752,FXSAPIDebugLogFile.txt,0
3800,1790408310752,FXSTIFFDebugLogFile.txt,0
3800,1790408310752,MpCmdRun-13-421CFC91-A93E-42AB-A35C-F06F127FCC44.lock,0
3800,1790408310767,MpCmdRun-13-53C9D589-6B66-4F30-9BAB-9A0193B0BAFC.lock,0
3800,1790408310767,MpCmdRun.log,18092
3800,1790408310767,MpSigStub.log,97512
3800,1790408310783,msedge_installer.log,68015
3800,1790408310783,skin.zip,231625
3800,1790408310799,SYS32_Hardware.exe,32671232
4363,1790408311314,bb3a785178f443fda931098a5a9a306b.db.ses,53
4363,1790408311314,FXSAPIDebugLogFile.txt,0
4363,1790408311314,FXSTIFFDebugLogFile.txt,0
4363,1790408311314,MpCmdRun-13-421CFC91-A93E-42AB-A35C-F06F127FCC44.lock,0
4363,1790408311330,MpCmdRun-13-53C9D589-6B66-4F30-9BAB-9A0193B0BAFC.lock,0
4363,1790408311330,MpCmdRun.log,18092
4363,1790408311330,MpSigStub.log,97512
4363,1790408311345,msedge_installer.log,68015
4363,1790408311345,skin.zip,231625
4363,1790408311345,SYS32_Hardware.exe,32671232
4926,1790408311877,bb3a785178f443fda931098a5a9a306b.db.ses,53
4926,1790408311877,FXSAPIDebugLogFile.txt,0
4926,1790408311877,FXSTIFFDebugLogFile.txt,0
4926,1790408311892,MpCmdRun-13-421CFC91-A93E-42AB-A35C-F06F127FCC44.lock,0
4926,1790408311892,MpCmdRun-13-53C9D589-6B66-4F30-9BAB-9A0193B0BAFC.lock,0
4926,1790408311892,MpCmdRun.log,18092
4926,1790408311908,MpSigStub.log,97512
4926,1790408311908,msedge_installer.log,68015
4926,1790408311908,skin.zip,231625
4926,1790408311924,SYS32_Hardware.exe,32671232
5473,1790408312424,bb3a785178f443fda931098a5a9a306b.db.ses,53
5473,1790408312424,FXSAPIDebugLogFile.txt,0
5473,1790408312424,FXSTIFFDebugLogFile.txt,0
5473,1790408312439,MpCmdRun-13-421CFC91-A93E-42AB-A35C-F06F127FCC44.lock,0
5473,1790408312455,MpCmdRun-13-53C9D589-6B66-4F30-9BAB-9A0193B0BAFC.lock,0
5473,1790408312486,MpCmdRun.log,18092
5473,1790408312486,MpSigStub.log,97512
5473,1790408312486,msedge_installer.log,68015
5473,1790408312502,skin.zip,231625
5473,1790408312517,SYS32_Hardware.exe,32671232
6081,1790408313033,bb3a785178f443fda931098a5a9a306b.db.ses,53
6081,1790408313033,FXSAPIDebugLogFile.txt,0
6081,1790408313033,FXSTIFFDebugLogFile.txt,0
6081,1790408313049,MpCmdRun-13-421CFC91-A93E-42AB-A35C-F06F127FCC44.lock,0
6081,1790408313049,MpCmdRun-13-53C9D589-6B66-4F30-9BAB-9A0193B0BAFC.lock,0
6081,1790408313049,MpCmdRun.log,18092
6081,1790408313064,MpSigStub.log,97512
6081,1790408313064,msedge_installer.log,68015
6081,1790408313064,skin.zip,231625
6081,1790408313080,SYS32_Hardware.exe,32671232
6645,1790408313595,bb3a785178f443fda931098a5a9a306b.db.ses,53
6645,1790408313595,FXSAPIDebugLogFile.txt,0
6645,1790408313611,FXSTIFFDebugLogFile.txt,0
6645,1790408313611,MpCmdRun-13-421CFC91-A93E-42AB-A35C-F06F127FCC44.lock,0
6645,1790408313627,MpCmdRun-13-53C9D589-6B66-4F30-9BAB-9A0193B0BAFC.lock,0
6645,1790408313642,MpCmdRun.log,18092
6645,1790408313642,MpSigStub.log,97512
6645,1790408313658,msedge_installer.log,68015
6645,1790408313674,skin.zip,231625
6645,1790408313674,SYS32_Hardware.exe,32671232
7238,1790408314189,bb3a785178f443fda931098a5a9a306b.db.ses,53
7238,1790408314189,FXSAPIDebugLogFile.txt,0
7238,1790408314205,FXSTIFFDebugLogFile.txt,0
7238,1790408314220,MpCmdRun-13-421CFC91-A93E-42AB-A35C-F06F127FCC44.lock,0
7238,1790408314236,MpCmdRun-13-53C9D589-6B66-4F30-9BAB-9A0193B0BAFC.lock,0
7238,1790408314252,MpCmdRun.log,18092
7238,1790408314252,MpSigStub.log,97512
7238,1790408314267,msedge_installer.log,68015
7238,1790408314283,skin.zip,231625
7238,1790408314299,SYS32_Hardware.exe,32671232
7878,1790408314830,bb3a785178f443fda931098a5a9a306b.db.ses,53
7878,1790408314830,FXSAPIDebugLogFile.txt,0
7878,1790408314830,FXSTIFFDebugLogFile.txt,0
7878,1790408314830,MpCmdRun-13-421CFC91-A93E-42AB-A35C-F06F127FCC44.lock,0
7878,1790408314845,MpCmdRun-13-53C9D589-6B66-4F30-9BAB-9A0193B0BAFC.lock,0
7878,1790408314845,MpCmdRun.log,18092
7878,1790408314861,MpSigStub.log,97512
7878,1790408314861,msedge_installer.log,68015
7878,1790408314861,skin.zip,231625
7878,1790408314877,SYS32_Hardware.exe,32671232
8441,1790408315392,bb3a785178f443fda931098a5a9a306b.db.ses,53
8441,1790408315392,FXSAPIDebugLogFile.txt,0
8441,1790408315392,FXSTIFFDebugLogFile.txt,0
8441,1790408315408,MpCmdRun-13-421CFC91-A93E-42AB-A35C-F06F127FCC44.lock,0
8441,1790408315408,MpCmdRun-13-53C9D589-6B66-4F30-9BAB-9A0193B0BAFC.lock,0
8441,1790408315424,MpCmdRun.log,18092
8441,1790408315424,MpSigStub.log,101966
8441,1790408315439,msedge_installer.log,68015
8441,1790408315439,skin.zip,231625
8441,1790408315455,SYS32_Hardware.exe,32671232
9035,1790408315986,bb3a785178f443fda931098a5a9a306b.db.ses,53
9035,1790408315986,FXSAPIDebugLogFile.txt,0
9035,1790408315986,FXSTIFFDebugLogFile.txt,0
9035,1790408316002,MpCmdRun-13-421CFC91-A93E-42AB-A35C-F06F127FCC44.lock,0
9035,1790408316002,MpCmdRun-13-53C9D589-6B66-4F30-9BAB-9A0193B0BAFC.lock,0
9035,1790408316017,MpCmdRun.log,18092
9035,1790408316033,MpSigStub.log,101966
9035,1790408316049,msedge_installer.log,68015
9035,1790408316049,skin.zip,231625
9035,1790408316064,SYS32_Hardware.exe,32671232
9629,1790408316580,bb3a785178f443fda931098a5a9a306b.db.ses,53
9629,1790408316580,FXSAPIDebugLogFile.txt,0
9629,1790408316595,FXSTIFFDebugLogFile.txt,0
9629,1790408316611,MpCmdRun-13-421CFC91-A93E-42AB-A35C-F06F127FCC44.lock,0
9629,1790408316627,MpCmdRun-13-53C9D589-6B66-4F30-9BAB-9A0193B0BAFC.lock,0
9629,1790408316627,MpCmdRun.log,18092
9629,1790408316642,MpSigStub.log,101966
9629,1790408316658,msedge_installer.log,68015
9629,1790408316674,skin.zip,231625
9629,1790408316689,SYS32_Hardware.exe,32671232
10253,1790408317205,bb3a785178f443fda931098a5a9a306b.db.ses,53
10253,1790408317205,FXSAPIDebugLogFile.txt,0
10253,1790408317205,FXSTIFFDebugLogFile.txt,0
10253,1790408317220,MpCmdRun-13-421CFC91-A93E-42AB-A35C-F06F127FCC44.lock,0
10253,1790408317220,MpCmdRun-13-53C9D589-6B66-4F30-9BAB-9A0193B0BAFC.lock,0
