ms,epoch,path,bytes
64,1790375190598,HpDrvPre.sys,19128
64,1790375190645,CAPTURED_HpDrvPre.sys,19128
64,1790375190645,HpDrvTestDrv.sys,19128
64,1790375190660,SYS32_Hardware,900
64,1790375190660,SYS32_Hardware.exe,32671232
64,1790375190676,SYS32_Hardware.ini,363
715,1790375191223,HpDrvPre.sys,19128
715,1790375191223,HpDrvTestDrv.sys,19128
715,1790375191223,SYS32_Hardware,900
715,1790375191238,SYS32_Hardware.exe,32671232
715,1790375191238,SYS32_Hardware.ini,363
1230,1790375191739,HpDrvPre.sys,19128
1230,1790375191739,HpDrvTestDrv.sys,19128
1230,1790375191739,SYS32_Hardware,900
1230,1790375191754,SYS32_Hardware.exe,32671232
1230,1790375191770,SYS32_Hardware.ini,363
1761,1790375192270,HpDrvPre.sys,19128
1761,1790375192270,HpDrvTestDrv.sys,19128
1761,1790375192285,SYS32_Hardware,900
1761,1790375192285,SYS32_Hardware.exe,32671232
1761,1790375192285,SYS32_Hardware.ini,363
2292,1790375192801,HpDrvPre.sys,19128
2292,1790375192801,HpDrvTestDrv.sys,19128
2292,1790375192817,SYS32_Hardware,900
2292,1790375192817,SYS32_Hardware.exe,32671232
2292,1790375192817,SYS32_Hardware.ini,363
2839,1790375193348,HpDrvPre.sys,19128
2839,1790375193348,HpDrvTestDrv.sys,19128
2839,1790375193348,SYS32_Hardware,900
2839,1790375193363,SYS32_Hardware.exe,32671232
2839,1790375193363,SYS32_Hardware.ini,363
3371,1790375193879,HpDrvPre.sys,19128
3371,1790375193879,HpDrvTestDrv.sys,19128
3371,1790375193879,SYS32_Hardware,900
3371,1790375193895,SYS32_Hardware.exe,32671232
3371,1790375193895,SYS32_Hardware.ini,363
3886,1790375194395,HpDrvPre.sys,19128
3886,1790375194395,HpDrvTestDrv.sys,19128
3886,1790375194395,SYS32_Hardware,900
3886,1790375194395,SYS32_Hardware.exe,32671232
3886,1790375194410,SYS32_Hardware.ini,363
4402,1790375194910,HpDrvPre.sys,19128
4402,1790375194910,HpDrvTestDrv.sys,19128
