ms,epoch,path,bytes
71,1790373381448,HpDrvPre.sys,19128
71,1790373381495,CAPTURED_HpDrvPre.sys,19128
71,1790373381495,HpDrvTestDrv.sys,19128
71,1790373381511,SYS32_Hardware,900
71,1790373381511,SYS32_Hardware.exe,32671232
71,1790373381511,SYS32_Hardware.ini,363
706,1790373382042,HpDrvPre.sys,19128
706,1790373382042,HpDrvTestDrv.sys,19128
706,1790373382042,SYS32_Hardware,900
706,1790373382058,SYS32_Hardware.exe,32671232
706,1790373382058,SYS32_Hardware.ini,363
1222,1790373382558,HpDrvPre.sys,19128
1222,1790373382558,HpDrvTestDrv.sys,19128
1222,1790373382573,SYS32_Hardware,900
1222,1790373382573,SYS32_Hardware.exe,32671232
1222,1790373382589,SYS32_Hardware.ini,363
1753,1790373383089,HpDrvPre.sys,19128
1753,1790373383089,HpDrvTestDrv.sys,19128
1753,1790373383105,SYS32_Hardware,900
1753,1790373383105,SYS32_Hardware.exe,32671232
1753,1790373383105,SYS32_Hardware.ini,363
2284,1790373383620,HpDrvPre.sys,19128
2284,1790373383620,HpDrvTestDrv.sys,19128
2284,1790373383620,SYS32_Hardware,900
2284,1790373383636,SYS32_Hardware.exe,32671232
2284,1790373383636,SYS32_Hardware.ini,363
2815,1790373384151,HpDrvPre.sys,19128
2815,1790373384151,HpDrvTestDrv.sys,19128
2815,1790373384167,SYS32_Hardware,900
2815,1790373384167,SYS32_Hardware.exe,32671232
2815,1790373384167,SYS32_Hardware.ini,363
3346,1790373384683,HpDrvPre.sys,19128
3346,1790373384683,HpDrvTestDrv.sys,19128
3346,1790373384683,SYS32_Hardware,900
3346,1790373384698,SYS32_Hardware.exe,32671232
3346,1790373384698,SYS32_Hardware.ini,363
3862,1790373385198,HpDrvPre.sys,19128
3862,1790373385198,HpDrvTestDrv.sys,19128
3862,1790373385198,SYS32_Hardware,900
3862,1790373385214,SYS32_Hardware.exe,32671232
3862,1790373385214,SYS32_Hardware.ini,363
4393,1790373385730,HpDrvPre.sys,19128
4393,1790373385730,HpDrvTestDrv.sys,19128
4393,1790373385730,SYS32_Hardware,900
4393,1790373385761,SYS32_Hardware.exe,32671232
4393,1790373385761,SYS32_Hardware.ini,363
4940,1790373386277,HpDrvPre.sys,19128
4940,1790373386277,HpDrvTestDrv.sys,19128
4940,1790373386292,SYS32_Hardware,900
4940,1790373386292,SYS32_Hardware.exe,32671232
4940,1790373386292,SYS32_Hardware.ini,363
5456,1790373386792,HpDrvPre.sys,19128
5456,1790373386792,HpDrvTestDrv.sys,19128
5456,1790373386808,SYS32_Hardware,900
5456,1790373386808,SYS32_Hardware.exe,32671232
5456,1790373386808,SYS32_Hardware.ini,363
5971,1790373387308,HpDrvPre.sys,19128
5971,1790373387308,HpDrvTestDrv.sys,19128
5971,1790373387308,SYS32_Hardware,900
5971,1790373387323,SYS32_Hardware.exe,32671232
5971,1790373387323,SYS32_Hardware.ini,363
6519,1790373387855,HpDrvPre.sys,19128
6519,1790373387855,HpDrvTestDrv.sys,19128
6519,1790373387855,SYS32_Hardware,900
6519,1790373387870,SYS32_Hardware.exe,32671232
6519,1790373387870,SYS32_Hardware.ini,363
7049,1790373388386,HpDrvPre.sys,19128
7049,1790373388386,HpDrvTestDrv.sys,19128
7049,1790373388386,SYS32_Hardware,900
7049,1790373388386,SYS32_Hardware.exe,32671232
7049,1790373388401,SYS32_Hardware.ini,363
7565,1790373388901,HpDrvPre.sys,19128
7565,1790373388901,HpDrvTestDrv.sys,19128
7565,1790373388901,SYS32_Hardware,900
7565,1790373388917,SYS32_Hardware.exe,32671232
7565,1790373388917,SYS32_Hardware.ini,363
8096,1790373389433,HpDrvPre.sys,19128
8096,1790373389433,HpDrvTestDrv.sys,19128
8096,1790373389433,SYS32_Hardware,900
8096,1790373389448,SYS32_Hardware.exe,32671232
8096,1790373389464,SYS32_Hardware.ini,363
8659,1790373389995,HpDrvPre.sys,19128
8659,1790373389995,HpDrvTestDrv.sys,19128
8659,1790373389995,SYS32_Hardware,900
8659,1790373390011,SYS32_Hardware.exe,32671232
8659,1790373390011,SYS32_Hardware.ini,363
9190,1790373390526,HpDrvPre.sys,19128
9190,1790373390526,HpDrvTestDrv.sys,19128
9190,1790373390526,SYS32_Hardware,900
9190,1790373390526,SYS32_Hardware.exe,32671232
9190,1790373390542,SYS32_Hardware.ini,363
9721,1790373391058,HpDrvPre.sys,19128
9721,1790373391058,HpDrvTestDrv.sys,19128
