ms,epoch,path,bytes
121,1790364798374,bb3a785178f443fda931098a5a9a306b.db.ses,53
121,1790364798390,FXSAPIDebugLogFile.txt,0
121,1790364798406,FXSTIFFDebugLogFile.txt,0
121,1790364798437,MpCmdRun.log,22882
121,1790364798453,MpSigStub.log,97512
121,1790364798468,msedge_installer.log,68015
121,1790364798484,skin.zip,231625
121,1790364798515,SYS32_Hardware.exe,32671232
828,1790364799015,bb3a785178f443fda931098a5a9a306b.db.ses,53
828,1790364799015,FXSAPIDebugLogFile.txt,0
828,1790364799015,FXSTIFFDebugLogFile.txt,0
828,1790364799031,MpCmdRun.log,22882
828,1790364799031,MpSigStub.log,97512
828,1790364799031,msedge_installer.log,68015
828,1790364799046,skin.zip,231625
828,1790364799046,SYS32_Hardware.exe,32671232
1374,1790364799562,bb3a785178f443fda931098a5a9a306b.db.ses,53
1374,1790364799562,FXSAPIDebugLogFile.txt,0
1374,1790364799578,FXSTIFFDebugLogFile.txt,0
1374,1790364799578,MpCmdRun.log,22882
1374,1790364799578,MpSigStub.log,97512
1374,1790364799593,msedge_installer.log,68015
1374,1790364799593,skin.zip,231625
1374,1790364799609,SYS32_Hardware.exe,32671232
1921,1790364800109,bb3a785178f443fda931098a5a9a306b.db.ses,53
1921,1790364800109,FXSAPIDebugLogFile.txt,0
1921,1790364800109,FXSTIFFDebugLogFile.txt,0
1921,1790364800124,MpCmdRun.log,22882
1921,1790364800156,MpSigStub.log,97512
1921,1790364800171,msedge_installer.log,68015
1921,1790364800203,skin.zip,231625
1921,1790364800218,SYS32_Hardware.exe,32671232
2562,1790364800749,bb3a785178f443fda931098a5a9a306b.db.ses,53
2562,1790364800749,FXSAPIDebugLogFile.txt,0
2562,1790364800749,FXSTIFFDebugLogFile.txt,0
2562,1790364800782,MpCmdRun.log,22882
2562,1790364800812,MpSigStub.log,97512
2562,1790364800843,msedge_installer.log,68015
2562,1790364800859,skin.zip,231625
2562,1790364800937,SYS32_Hardware.exe,32671232
3265,1790364801453,bb3a785178f443fda931098a5a9a306b.db.ses,53
3265,1790364801453,FXSAPIDebugLogFile.txt,0
3265,1790364801453,FXSTIFFDebugLogFile.txt,0
3265,1790364801468,MpCmdRun.log,22882
3265,1790364801468,MpSigStub.log,97512
3265,1790364801468,msedge_installer.log,68015
3265,1790364801484,skin.zip,231625
3265,1790364801499,SYS32_Hardware.exe,32671232
3812,1790364801999,bb3a785178f443fda931098a5a9a306b.db.ses,53
3812,1790364801999,FXSAPIDebugLogFile.txt,0
3812,1790364801999,FXSTIFFDebugLogFile.txt,0
3812,1790364802015,MpCmdRun.log,22882
3812,1790364802031,MpSigStub.log,97512
3812,1790364802046,msedge_installer.log,68015
3812,1790364802046,skin.zip,231625
3812,1790364802062,SYS32_Hardware.exe,32671232
4393,1790364802609,bb3a785178f443fda931098a5a9a306b.db.ses,53
4393,1790364802609,FXSAPIDebugLogFile.txt,0
4393,1790364802640,FXSTIFFDebugLogFile.txt,0
4393,1790364802640,MpCmdRun.log,22882
4393,1790364802640,MpSigStub.log,97512
4393,1790364802656,msedge_installer.log,68015
4393,1790364802671,skin.zip,231625
4393,1790364802671,SYS32_Hardware.exe,32671232
4999,1790364803187,bb3a785178f443fda931098a5a9a306b.db.ses,53
4999,1790364803187,FXSAPIDebugLogFile.txt,0
4999,1790364803187,FXSTIFFDebugLogFile.txt,0
